loss,pemdt_ff,pemdt_marg,pemdt_diff,pemdt_lo,pemdt_hi,gbm_ff,gbm_marg,gbm_diff,gbm_lo,gbm_hi
0.0,0.793931411712481,0.793931411712481,0.0,0.0,0.0,0.8048352475468332,0.8159509875175075,0.011115739970674277,0.008674681893492723,0.013519325410230048
0.1,0.7867274789115588,0.7823664067648286,-0.004361072146730205,-0.006576063322457882,-0.0019637756791235496,0.8008970500284993,0.8086502205784197,0.007753170549920418,0.005275966519513123,0.010186466790699062
0.2,0.7811319436645683,0.7765543786193613,-0.0045775650452070105,-0.007671950312688405,-0.0014381009655895238,0.7968605020277959,0.8056428994831981,0.008782397455402213,0.006150602183204917,0.011337143717971161
0.3,0.7568843483613418,0.7637713652236191,0.006887016862277329,0.003113654671492408,0.010676100623873787,0.7818908540739202,0.7918267756191981,0.009935921545277893,0.007022695781503841,0.012828517236150265
0.4,0.7498047491635607,0.7564500382463062,0.006645289082745531,0.0022828364018045054,0.01133496335075741,0.7815996265952736,0.7837382513121344,0.002138624716860771,-0.0010401827930110795,0.005436029393035771
0.7,0.6973447885964559,0.7305721577220458,0.03322736912558988,0.026875843862418154,0.03980226872470377,0.7487510223735594,0.7605122316666701,0.011761209293110753,0.008664998798608905,0.015192838159483047
0.85,0.6655450509173816,0.7170726187171702,0.05152756779978862,0.04458458966092609,0.05839294656583437,0.7380254861041953,0.7524518590512373,0.014426372947042077,0.011133888418505229,0.017746097381391646
